robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,unchanged_given_legal_backup,40,-0.013962007168458792,"[-0.02376738351254482,-0.006921388888888892]",0.9859111935737046,"[0.976006892123598,0.9930227846762154]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,completion,40,-2.7755575615628915e-18,"[-0.05,0.05]",1.0000000000000002,"[0.9495798319327733,1.0545454545454547]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,deadline_completion,40,0.01666666666666667,"[-0.04166666666666667,0.075]",1.017857142857143,"[0.9565217391304348,1.0841121495327104]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,total_latency_ns,40,-654336798.9333333,"[-662125749.8393749,-646062327.185]",0.18292414963742215,"[0.17119901366559379,0.19804142297505975]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,frame_success,40,0.0125,"[-0.0056666666666666645,0.040944444444444436]",1.0127804600965635,"[0.9943333333333333,1.0437233032747983]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,acceleration_rms,40,2.908062744201752,"[1.1270947027776237,4.82491841592283]",1.3392934019777347,"[1.126101288074428,1.6024367347884563]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,accepted_near_tolerance_rate,40,-0.013968067998344384,"[-0.021898890368340758,-0.006169287728374347]",0.15184734954897133,"[0.07639528587018023,0.3052040617621881]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,optimization_call_rate,40,-0.0007777777777777828,"[-0.0018333333333333424,-0.00011111111111111182]",0.9992206635493207,"[0.9981577625188409,0.9998888888888888]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,intervention_normalized_mean,40,-0.15026460426659502,"[-0.1877814486927426,-0.11798676520552286]",0.0022230590175367423,"[0.001093872303306614,0.0038306560870969464]"
ur5e,cr_ik_minimal_no_shortcut,cr_ik,unchanged_given_legal_backup,40,0.9270678387676667,"[0.9046095924120795,0.9469867126802834]",15.500805555417523,"[11.492206357744491,22.30793430482916]"
