robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts,split
ur5e,near_singular/multijoint_boundary/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.314946,2.6285401499999996,3.7599062399999825,1.3980598333333334,111.84478666666666,0,0.000973851522646948,0.0009949049375993176,0.008563063509685834,0.00869738534923897,0.9861468944852751,0.3875,2.6148477353051968e-05,0.0001635827503141641,0.9999999999990026,1.8375,8.225,0.125,0.875,0.875,0.0,0.0,7.225,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,trac_task_20ms,80,80,3,"[27,25,29]","[27,25,29]",27.0,0.3375,0.3375,23,57,20.262993,20.2985389,20.336863700000002,14.905019645833333,1192.4015716666665,159,0.0008925195525997578,0.000955609310182845,0.007133438611185961,0.00837584205146942,0.9128070282793166,0.07407407407407407,0.00010748044740024225,0.001593207648814039,0.9999999999999998,,,,,,,,,"{""native_no_solution"":159,""native_success"":81}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":159}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,trac_task_5ms,80,80,3,"[21,23,23]","[21,23,23]",22.333333333333332,0.2791666666666667,0.2791666666666667,19,61,5.2397345,5.27166785,5.29160841,4.550409604166666,364.0327683333333,0,0.0008830792289968286,0.0009352374452550502,0.006339685664507696,0.006927040442613545,0.8830792289968286,0.029850746268656716,0.00011692077100317145,0.0023869605954923044,0.9999999999999998,,,,,,,,,"{""native_no_solution"":173,""native_success"":67}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":173}",validation
ur5e,near_limit/regular/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2826465,0.32080505,0.33175854,0.28810579999999997,23.048463999999996,0,0.00041690047497393166,0.0009140628485789171,0.0006883008795410217,0.0012663426109796798,0.4169004749739316,0.0125,0.0005830995250260682,0.008038345380458974,0.5954130114425655,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.32267999999999997,0.36570070000000005,0.38296282,0.32815076249999997,26.252060999999998,0,0.00041755724058503756,0.0009139427005218102,0.0006823376219870899,0.0012663632080996046,0.41755724058503757,0.0125,0.0005824427594149622,0.008044308638012906,0.5484551604320357,2.0,4.0,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.31340250000000003,0.3502704499999999,0.36391927999999996,0.3174985708333333,25.399885666666666,0,0.00041690047497393166,0.0009140628485789171,0.0006883008795410217,0.0012663426109796798,0.4169004749739316,0.0125,0.0005830995250260682,0.008038345380458974,0.5954130114425655,2.0,4.0,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.285092,0.32126535,0.33519188999999994,0.2887538333333333,23.100306666666665,0,0.00041690047497393166,0.0009140628485789171,0.0006883008795410217,0.0012663426109796798,0.4169004749739316,0.0125,0.0005830995250260682,0.008038345380458974,0.5954130114425655,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.28469999999999995,0.3255055499999999,0.36288938999999987,0.2902294,23.218352,0,0.00041690047497393166,0.0009140628485789171,0.0006883008795410217,0.0012663426109796798,0.4169004749739316,0.0125,0.0005830995250260682,0.008038345380458974,0.5954130114425655,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.22023749999999997,0.26125225,0.27903912999999997,0.22208815833333334,17.767052666666668,0,0.0004171365812315008,0.0006438138473621452,0.0005956099370135117,0.0011968020952431138,0.4171365812315008,0.0,0.0005828634187684991,0.008131036322986488,0.8376631354446595,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/regular/alpha=0.0,trac_task_5ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2215475,0.25915504999999994,0.28709127999999984,0.22416468333333336,17.93317466666667,0,0.0004171365812315008,0.0006438138473621452,0.0005956099370135117,0.0011968020952431138,0.4171365812315008,0.0,0.0005828634187684991,0.008131036322986488,0.8376631354446595,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.286491,0.33131639999999996,0.35229575999999996,0.28951374999999996,23.161099999999994,0,0.0005031719734086466,0.0009655327566168958,0.001223312630732068,0.006702366746738568,0.5031719734086466,0.0125,0.0004968280265913531,0.007503333629267927,0.9999999999990026,1.0,1.9875,0.9875,0.0,0.0,0.0,,0.9875,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3224375,0.3673005,0.39444546999999996,0.32730309999999996,26.184247999999997,0,0.0005199776697571428,0.0009655327566168958,0.001237269010284606,0.006702366746738568,0.5199776697571428,0.0125,0.00048002233024285697,0.00748937724971539,0.9999999999990026,1.9875,3.975,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.31298499999999996,0.3584175,0.3921979699999996,0.31794935,25.435948,0,0.0005031719734086466,0.0009655327566168958,0.001223312630732068,0.006702366746738568,0.5031719734086466,0.0125,0.0004968280265913531,0.007503333629267927,0.9999999999990026,1.9875,3.975,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2853525,0.3385955,0.35953598000000003,0.28977353333333333,23.181882666666667,0,0.0005031719734086466,0.0009655327566168958,0.001223312630732068,0.006702366746738568,0.5031719734086466,0.0125,0.0004968280265913531,0.007503333629267927,0.9999999999990026,1.0,1.9875,0.9875,0.0,0.0,0.0,,0.9875,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2860155,0.33337734999999996,0.35894795999999984,0.29018835416666666,23.215068333333335,0,0.0005031719734086466,0.0009655327566168958,0.001223312630732068,0.006702366746738568,0.5031719734086466,0.0125,0.0004968280265913531,0.007503333629267927,0.9999999999990026,1.0,1.9875,0.9875,0.0,0.0,0.0,,0.9875,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.22104000000000001,3.31805185,4.050359439999996,0.4470587416666667,35.76469933333333,0,0.0005852140351605379,0.0008201268751426176,0.002040010545596561,0.0060361560125366635,0.618119803993855,0.0,0.00041478596483946075,0.006686635714403435,0.9999999999999998,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/regular/alpha=0.5,trac_task_5ms,80,80,3,"[79,80,80]","[79,80,80]",79.66666666666667,0.9958333333333333,0.9958333333333333,79,1,0.222483,3.311395899999999,4.232356769999999,0.44060433750000005,35.248347,0,0.0006301562831120194,0.000752375633121453,0.002589167924415784,0.005793501008326269,0.6301562831120194,0.0,0.00036984371688798036,0.006137478335584215,0.9999999999999998,,,,,,,,,"{""native_success"":239,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",validation
ur5e,near_limit/regular/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.29068950000000005,0.34513289999999996,0.36672221999999993,0.29462463333333333,23.569970666666666,0,0.0005920501101578898,0.0008835012102418424,0.002779593578321088,0.0054498174670932955,0.5920501101578898,0.0,0.0004079498898421094,0.0059470526816789064,0.9999999999990026,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.95,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3276085,0.37554354999999995,0.483314079999999,0.33446824583333334,26.757459666666666,0,0.0005948838434825026,0.0009966204938002083,0.0025620846151426973,0.00456079064875341,0.5948838434825027,0.0125,0.00040511615651749657,0.006164561644857293,0.9999999999990026,2.0125,4.025,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.95,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.320631,0.36105029999999994,0.3875520899999999,0.32374678749999997,25.899742999999997,0,0.0005920501101578898,0.0008835012102418424,0.002779593578321088,0.0054498174670932955,0.5920501101578898,0.0,0.0004079498898421094,0.0059470526816789064,0.9999999999990026,2.0,4.0,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2874545,0.33899019999999996,0.36953986999999994,0.29353655,23.482924,0,0.0005920501101578898,0.0008835012102418424,0.002779593578321088,0.0054498174670932955,0.5920501101578898,0.0,0.0004079498898421094,0.0059470526816789064,0.9999999999990026,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.29245750000000004,0.33438939999999995,0.3619617699999999,0.29482715,23.586172,0,0.0005920501101578898,0.0008835012102418424,0.002779593578321088,0.0054498174670932955,0.5920501101578898,0.0,0.0004079498898421094,0.0059470526816789064,0.9999999999990026,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/regular/alpha=0.95,trac_task_20ms,80,80,3,"[78,78,78]","[78,78,78]",78.0,0.975,0.975,78,2,0.22547050000000002,3.989001549999999,20.271674179999998,1.0559171208333333,84.47336966666667,6,0.0006930266428769225,0.0008550215659210101,0.005605052099157444,0.007572860901885969,0.7432077479948771,0.0,0.0003069733571230775,0.0031215941608425555,0.9999999999999976,,,,,,,,,"{""native_success"":234,""native_no_solution"":6}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":3,""internal_nonconvergence+position_tolerance"":3}",validation
ur5e,near_limit/regular/alpha=0.95,trac_task_5ms,80,80,3,"[78,77,76]","[78,77,76]",77.0,0.9625,0.9625,75,5,0.22548600000000002,4.17654185,5.26599979,0.7021333000000001,56.17066400000001,0,0.0006839257608779864,0.0008857201321331172,0.005025965943571758,0.007578796769264158,0.6839257608779865,0.0,0.00031607423912201354,0.0037006803164282417,0.9999999999999998,,,,,,,,,"{""native_success"":231,""native_no_solution"":9}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":6,""internal_nonconvergence+position_tolerance"":3}",validation
ur5e,near_limit/high_utilization/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6451585,0.74224085,0.7955865,0.5839101,46.712807999999995,0,0.0008383808764167995,0.0009925146484238197,0.0032913951235673737,0.006056012664536105,0.8383808764167994,0.025,0.0001616191235831997,0.005435251136432624,0.9999999999990026,1.775,3.55,0.225,0.775,0.775,0.0,0.0,2.55,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4595515,0.552249,0.5894317099999998,0.449617375,35.96939,0,0.0008126843931337198,0.0009925079064849033,0.0030647896632947334,0.006279273423178053,0.8126843931337199,0.025,0.00018731560686627885,0.005661856596705262,0.9999999999990026,2.775,5.55,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.44471700000000003,0.52830005,0.5533846299999999,0.4355636958333334,34.84509566666667,0,0.0008383808764167995,0.0009925146484238197,0.0032913951235673737,0.006056012664536105,0.8383808764167994,0.025,0.0001616191235831997,0.005435251136432624,0.9999999999990026,2.775,5.55,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4544335,0.5470659,0.5814650699999998,0.43582445833333333,34.86595666666667,0,0.0008383808764167995,0.0009925146484238197,0.0032913951235673737,0.006056012664536105,0.8383808764167994,0.025,0.0001616191235831997,0.005435251136432624,0.9999999999990026,1.775,2.775,0.225,0.775,0.0,0.775,1.0,1.775,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.8203805,2.43299495,2.53686206,1.0073861541666667,80.59089233333333,0,0.000869710881955517,0.0009925146484238197,0.0032913951235673737,0.006056012664536105,0.8697108819555169,0.025,0.00013028911804448276,0.005435251136432624,0.9999999999990026,1.75,7.0875,0.225,0.775,0.775,0.0,0.0,6.0875,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2361935,0.3115515999999991,1.5604540899999888,0.27106396250000003,21.685117,0,0.0006193594179770246,0.0008089357833287441,0.0022178816912389668,0.0044918156765493735,0.6193594179770247,0.0,0.000380640582022975,0.006508764568761033,1.0,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.0,trac_task_5ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2356495,0.44600124999999996,1.4644924599999845,0.2691895,21.53516,0,0.0006385853709155991,0.0008089357833287441,0.0023219644486732137,0.0044918156765493735,0.6385853709155991,0.0,0.0003614146290844009,0.006404681811326786,1.0,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6473169999999999,0.7458933999999999,0.7975208799999999,0.5892175875,47.137406999999996,0,0.0008739675652788045,0.0009952125812292812,0.003511136997050929,0.007299763647400665,0.8739675652788045,0.0375,0.00012603243472119542,0.005215509262949062,0.9999999999990026,1.775,3.55,0.225,0.775,0.775,0.0,0.0,2.55,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4576,0.5417183,0.58124215,0.44992781666666665,35.99422533333333,0,0.0008270209647547728,0.0009842245163785238,0.0033729897783795174,0.007307104071577737,0.8395307777626234,0.0375,0.00017297903524522625,0.005353656481620481,0.9999999999990026,2.775,5.55,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.442288,0.5373898500000001,0.5620386799999999,0.4364457291666667,34.91565833333333,0,0.0008739675652788045,0.0009952125812292812,0.003511136997050929,0.007299763647400665,0.8739675652788045,0.0375,0.00012603243472119542,0.005215509262949062,0.9999999999990026,2.775,5.55,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4539385,0.55006785,0.5933531699999998,0.43755879166666667,35.00470333333333,0,0.0008739675652788045,0.0009952125812292812,0.003511136997050929,0.007299763647400665,0.8739675652788045,0.0375,0.00012603243472119542,0.005215509262949062,0.9999999999990026,1.775,2.775,0.225,0.775,0.0,0.775,1.0,1.775,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.8268345,2.39665845,2.6403409599999996,0.9934117083333334,79.47293666666667,0,0.0008844439687060869,0.0009952125812292812,0.003511136997050929,0.007299763647400665,0.8844439687060869,0.05,0.00011555603129391196,0.005215509262949062,0.9999999999990026,1.7375,6.9625,0.225,0.775,0.7625,0.0,0.0,5.9625,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2476645,4.4864171499999985,9.36907148999999,1.0741134583333334,85.92907666666667,0,0.0007912603555903871,0.0009376140589739373,0.005522792815442833,0.006908017496452667,0.7912603555903871,0.004166666666666667,0.0002087396444096129,0.0032038534445571662,1.0,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.5,trac_task_5ms,80,80,3,"[77,80,78]","[77,80,78]",78.33333333333333,0.9791666666666666,0.9791666666666666,77,3,0.244193,4.193606849999999,5.2320246,0.9065723375,72.525787,0,0.0007754825616763853,0.0009274848047840534,0.0055370888882137195,0.006670922418418832,0.7754825616763852,0.00425531914893617,0.0002245174383236146,0.0031895573717862793,1.0,,,,,,,,,"{""native_success"":235,""native_no_solution"":5}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":5}",validation
ur5e,near_limit/high_utilization/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6549735,0.7627179999999998,0.8319675099999997,0.6020056125,48.160449,0,0.0009480688668540361,0.0009958654147269076,0.006102741557524481,0.007154427640323495,0.948068866854036,0.0875,5.1931133145963765e-05,0.002623904702475514,0.9999999999990026,1.7625,3.5625,0.2,0.8,0.8,0.0,0.0,2.5625,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.95,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.46013800000000005,0.55119905,0.59260685,0.45582259166666667,36.46580733333334,0,0.0009572052236341142,0.0009771607551942985,0.005053547663615542,0.0071570725348952926,0.9572052236341142,0.0625,4.2794776365885816e-05,0.0036730985963844406,0.9999999999990026,2.8,5.6,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.95,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.447664,0.5241162500000001,0.57456321,0.44064655416666665,35.251724333333335,0,0.0009110364998945429,0.0009851441231350313,0.00602352857179702,0.007154427640323495,0.9110364998945429,0.0625,8.896350010545645e-05,0.002703117688202974,0.9999999999990026,2.8,5.6,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4522625,0.5503477,0.56247351,0.4415120041666667,35.32096033333334,0,0.0009110364998945429,0.0009851441231350313,0.00602352857179702,0.007154427640323495,0.9110364998945429,0.0625,8.896350010545645e-05,0.002703117688202974,0.9999999999990026,1.8,2.8,0.2,0.8,0.0,0.8,1.0,1.8,"{""native_task_candidate"":240}",{},validation
ur5e,near_limit/high_utilization/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.8183514999999999,2.4006617,2.759772489999998,1.0734744541666668,85.87795633333333,0,0.0009594773785952156,0.0009961230214416345,0.006010042469911556,0.007154427640323495,0.9594773785952156,0.1,4.052262140478418e-05,0.0027166037900884375,0.9999999999990026,1.725,7.4875,0.2,0.8,0.7875,0.0,0.0,6.5,"{""native_task_candidate"":240}",{},validation
