input_id,site_id,uid,method,repeats,accepted_count,internal_success_count,native_return_codes,position_error_m,orientation_error_rad,velocity_utilization,latency_ms,failure_reasons,known_legal_command_witness
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00010820051684426041, 'p50': 0.0001082005168442604, 'p95': 0.0001082005168442604, 'p99': 0.0001082005168442604, 'max': 0.0001082005168442604}","{'n': 5, 'mean': 0.0003252616209374714, 'p50': 0.0003252616209374714, 'p95': 0.0003252616209374714, 'p99': 0.0003252616209374714, 'max': 0.0003252616209374714}","{'n': 5, 'mean': 0.5493269471565785, 'p50': 0.5493269471565785, 'p95': 0.5493269471565785, 'p99': 0.5493269471565785, 'max': 0.5493269471565785}","{'n': 5, 'mean': 0.2623908, 'p50': 0.208385, 'p95': 0.43348219999999993, 'p99': 0.47356603999999997, 'max': 0.483587}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_01_L1_dls_prediction.json
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 3.7670375782615375e-07, 'p50': 3.7670375782615375e-07, 'p95': 3.7670375782615375e-07, 'p99': 3.7670375782615375e-07, 'max': 3.7670375782615375e-07}","{'n': 5, 'mean': 1.3585800055127194e-06, 'p50': 1.3585800055127194e-06, 'p95': 1.3585800055127194e-06, 'p99': 1.3585800055127194e-06, 'max': 1.3585800055127194e-06}","{'n': 5, 'mean': 0.298742622175409, 'p50': 0.298742622175409, 'p95': 0.298742622175409, 'p99': 0.298742622175409, 'max': 0.298742622175409}","{'n': 5, 'mean': 0.3486416, 'p50': 0.254367, 'p95': 0.5319346, 'p99': 0.53736292, 'max': 0.53872}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_01_L1_dls_prediction.json
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00010820051684426041, 'p50': 0.0001082005168442604, 'p95': 0.0001082005168442604, 'p99': 0.0001082005168442604, 'max': 0.0001082005168442604}","{'n': 5, 'mean': 0.0003252616209374714, 'p50': 0.0003252616209374714, 'p95': 0.0003252616209374714, 'p99': 0.0003252616209374714, 'max': 0.0003252616209374714}","{'n': 5, 'mean': 0.5493269471565785, 'p50': 0.5493269471565785, 'p95': 0.5493269471565785, 'p99': 0.5493269471565785, 'max': 0.5493269471565785}","{'n': 5, 'mean': 0.2878778, 'p50': 0.221551, 'p95': 0.44839759999999995, 'p99': 0.47576591999999995, 'max': 0.482608}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_01_L1_dls_prediction.json
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 9.016769155166973e-06, 'p50': 9.016769155166973e-06, 'p95': 9.016769155166973e-06, 'p99': 9.016769155166973e-06, 'max': 9.016769155166973e-06}","{'n': 1, 'mean': 9.932428092682406e-06, 'p50': 9.932428092682406e-06, 'p95': 9.932428092682406e-06, 'p99': 9.932428092682406e-06, 'max': 9.932428092682406e-06}","{'n': 1, 'mean': 0.19530432727473887, 'p50': 0.19530432727473887, 'p95': 0.19530432727473887, 'p99': 0.19530432727473887, 'max': 0.19530432727473887}","{'n': 1, 'mean': 1.958171, 'p50': 1.958171, 'p95': 1.958171, 'p99': 1.958171, 'max': 1.958171}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_01_L1_dls_prediction.json
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0001391297553336218, 'p50': 0.0001391297553336218, 'p95': 0.0001391297553336218, 'p99': 0.0001391297553336218, 'max': 0.0001391297553336218}","{'n': 1, 'mean': 0.0003217924530668953, 'p50': 0.0003217924530668953, 'p95': 0.0003217924530668953, 'p99': 0.0003217924530668953, 'max': 0.0003217924530668953}","{'n': 1, 'mean': 0.19275592753474552, 'p50': 0.19275592753474552, 'p95': 0.19275592753474552, 'p99': 0.19275592753474552, 'max': 0.19275592753474552}","{'n': 1, 'mean': 0.63782, 'p50': 0.63782, 'p95': 0.63782, 'p99': 0.63782, 'max': 0.63782}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_01_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.7666595834700005e-07, 'p50': 1.7666595834700005e-07, 'p95': 1.7666595834700005e-07, 'p99': 1.7666595834700005e-07, 'max': 1.7666595834700005e-07}","{'n': 5, 'mean': 7.196997964374056e-07, 'p50': 7.196997964374056e-07, 'p95': 7.196997964374056e-07, 'p99': 7.196997964374056e-07, 'max': 7.196997964374056e-07}","{'n': 5, 'mean': 0.31101857395053395, 'p50': 0.31101857395053395, 'p95': 0.31101857395053395, 'p99': 0.31101857395053395, 'max': 0.31101857395053395}","{'n': 5, 'mean': 0.2971266, 'p50': 0.226349, 'p95': 0.48419559999999995, 'p99': 0.52229512, 'max': 0.53182}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00037810338810117557, 'p50': 0.00037810338810117557, 'p95': 0.00037810338810117557, 'p99': 0.00037810338810117557, 'max': 0.00037810338810117557}","{'n': 5, 'mean': 0.0014331329107604672, 'p50': 0.0014331329107604672, 'p95': 0.0014331329107604672, 'p99': 0.0014331329107604672, 'max': 0.0014331329107604672}","{'n': 5, 'mean': 0.9999999999999986, 'p50': 0.9999999999999987, 'p95': 0.9999999999999987, 'p99': 0.9999999999999987, 'max': 0.9999999999999987}","{'n': 5, 'mean': 0.29871220000000004, 'p50': 0.268234, 'p95': 0.4909592, 'p99': 0.53271504, 'max': 0.543154}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.7666595834700005e-07, 'p50': 1.7666595834700005e-07, 'p95': 1.7666595834700005e-07, 'p99': 1.7666595834700005e-07, 'max': 1.7666595834700005e-07}","{'n': 5, 'mean': 7.196997964374056e-07, 'p50': 7.196997964374056e-07, 'p95': 7.196997964374056e-07, 'p99': 7.196997964374056e-07, 'max': 7.196997964374056e-07}","{'n': 5, 'mean': 0.31101857395053395, 'p50': 0.31101857395053395, 'p95': 0.31101857395053395, 'p99': 0.31101857395053395, 'max': 0.31101857395053395}","{'n': 5, 'mean': 0.2445834, 'p50': 0.227503, 'p95': 0.315863, 'p99': 0.329455, 'max': 0.332853}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00037810338810117557, 'p50': 0.00037810338810117557, 'p95': 0.00037810338810117557, 'p99': 0.00037810338810117557, 'max': 0.00037810338810117557}","{'n': 5, 'mean': 0.0014331329107604672, 'p50': 0.0014331329107604672, 'p95': 0.0014331329107604672, 'p99': 0.0014331329107604672, 'max': 0.0014331329107604672}","{'n': 5, 'mean': 0.9999999999999986, 'p50': 0.9999999999999987, 'p95': 0.9999999999999987, 'p99': 0.9999999999999987, 'max': 0.9999999999999987}","{'n': 5, 'mean': 0.1940114, 'p50': 0.19206, 'p95': 0.214259, 'p99': 0.21526140000000002, 'max': 0.215512}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 1.1074440630559008e-05, 'p50': 1.1074440630559008e-05, 'p95': 1.1074440630559008e-05, 'p99': 1.1074440630559008e-05, 'max': 1.1074440630559008e-05}","{'n': 1, 'mean': 1.1678778522166858e-05, 'p50': 1.1678778522166858e-05, 'p95': 1.1678778522166858e-05, 'p99': 1.1678778522166858e-05, 'max': 1.1678778522166858e-05}","{'n': 1, 'mean': 0.19715827720953508, 'p50': 0.19715827720953508, 'p95': 0.19715827720953508, 'p99': 0.19715827720953508, 'max': 0.19715827720953508}","{'n': 1, 'mean': 9.159631, 'p50': 9.159631, 'p95': 9.159631, 'p99': 9.159631, 'max': 9.159631}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_02,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.00014060385395657564, 'p50': 0.00014060385395657564, 'p95': 0.00014060385395657564, 'p99': 0.00014060385395657564, 'max': 0.00014060385395657564}","{'n': 1, 'mean': 0.00032028288699177665, 'p50': 0.00032028288699177665, 'p95': 0.00032028288699177665, 'p99': 0.00032028288699177665, 'max': 0.00032028288699177665}","{'n': 1, 'mean': 0.1942893278466253, 'p50': 0.1942893278466253, 'p95': 0.1942893278466253, 'p99': 0.1942893278466253, 'max': 0.1942893278466253}","{'n': 1, 'mean': 0.629397, 'p50': 0.629397, 'p95': 0.629397, 'p99': 0.629397, 'max': 0.629397}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_02_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 5.827018401575425e-07, 'p50': 5.827018401575425e-07, 'p95': 5.827018401575425e-07, 'p99': 5.827018401575425e-07, 'max': 5.827018401575425e-07}","{'n': 5, 'mean': 1.851975361123813e-06, 'p50': 1.851975361123813e-06, 'p95': 1.851975361123813e-06, 'p99': 1.851975361123813e-06, 'max': 1.851975361123813e-06}","{'n': 5, 'mean': 0.29897706980425715, 'p50': 0.29897706980425715, 'p95': 0.29897706980425715, 'p99': 0.29897706980425715, 'max': 0.29897706980425715}","{'n': 5, 'mean': 0.2278828, 'p50': 0.230419, 'p95': 0.2423656, 'p99': 0.24298112, 'max': 0.243135}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00012192853947637877, 'p50': 0.00012192853947637877, 'p95': 0.00012192853947637877, 'p99': 0.00012192853947637877, 'max': 0.00012192853947637877}","{'n': 5, 'mean': 0.0003389332421263926, 'p50': 0.0003389332421263926, 'p95': 0.0003389332421263926, 'p99': 0.0003389332421263926, 'max': 0.0003389332421263926}","{'n': 5, 'mean': 0.5792699809675121, 'p50': 0.5792699809675121, 'p95': 0.5792699809675121, 'p99': 0.5792699809675121, 'max': 0.5792699809675121}","{'n': 5, 'mean': 0.2843902, 'p50': 0.235648, 'p95': 0.5026535999999999, 'p99': 0.55550112, 'max': 0.568713}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 5.827018401575425e-07, 'p50': 5.827018401575425e-07, 'p95': 5.827018401575425e-07, 'p99': 5.827018401575425e-07, 'max': 5.827018401575425e-07}","{'n': 5, 'mean': 1.851975361123813e-06, 'p50': 1.851975361123813e-06, 'p95': 1.851975361123813e-06, 'p99': 1.851975361123813e-06, 'max': 1.851975361123813e-06}","{'n': 5, 'mean': 0.29897706980425715, 'p50': 0.29897706980425715, 'p95': 0.29897706980425715, 'p99': 0.29897706980425715, 'max': 0.29897706980425715}","{'n': 5, 'mean': 0.2585182, 'p50': 0.241828, 'p95': 0.2959918, 'p99': 0.29947516, 'max': 0.300346}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00012192853947637877, 'p50': 0.00012192853947637877, 'p95': 0.00012192853947637877, 'p99': 0.00012192853947637877, 'max': 0.00012192853947637877}","{'n': 5, 'mean': 0.0003389332421263926, 'p50': 0.0003389332421263926, 'p95': 0.0003389332421263926, 'p99': 0.0003389332421263926, 'max': 0.0003389332421263926}","{'n': 5, 'mean': 0.5792699809675121, 'p50': 0.5792699809675121, 'p95': 0.5792699809675121, 'p99': 0.5792699809675121, 'max': 0.5792699809675121}","{'n': 5, 'mean': 0.28601200000000004, 'p50': 0.237827, 'p95': 0.4435068, 'p99': 0.46922536, 'max': 0.475655}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 7.891996327981238e-06, 'p50': 7.891996327981238e-06, 'p95': 7.891996327981238e-06, 'p99': 7.891996327981238e-06, 'max': 7.891996327981238e-06}","{'n': 1, 'mean': 8.766112589929988e-06, 'p50': 8.766112589929988e-06, 'p95': 8.766112589929988e-06, 'p99': 8.766112589929988e-06, 'max': 8.766112589929988e-06}","{'n': 1, 'mean': 0.19449129750484043, 'p50': 0.19449129750484043, 'p95': 0.19449129750484043, 'p99': 0.19449129750484043, 'max': 0.19449129750484043}","{'n': 1, 'mean': 1.685015, 'p50': 1.685015, 'p95': 1.685015, 'p99': 1.685015, 'max': 1.685015}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.00013897042315144743, 'p50': 0.00013897042315144743, 'p95': 0.00013897042315144743, 'p99': 0.00013897042315144743, 'max': 0.00013897042315144743}","{'n': 1, 'mean': 0.00032246722578251936, 'p50': 0.00032246722578251936, 'p95': 0.00032246722578251936, 'p99': 0.00032246722578251936, 'max': 0.00032246722578251936}","{'n': 1, 'mean': 0.19205087568430765, 'p50': 0.19205087568430765, 'p95': 0.19205087568430765, 'p99': 0.19205087568430765, 'max': 0.19205087568430765}","{'n': 1, 'mean': 1.658625, 'p50': 1.658625, 'p95': 1.658625, 'p99': 1.658625, 'max': 1.658625}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_03_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2231342761038576e-07, 'p50': 1.2231342761038576e-07, 'p95': 1.2231342761038576e-07, 'p99': 1.2231342761038576e-07, 'max': 1.2231342761038576e-07}","{'n': 5, 'mean': 5.083632357527693e-07, 'p50': 5.083632357527693e-07, 'p95': 5.083632357527693e-07, 'p99': 5.083632357527693e-07, 'max': 5.083632357527693e-07}","{'n': 5, 'mean': 0.314897727491617, 'p50': 0.314897727491617, 'p95': 0.314897727491617, 'p99': 0.314897727491617, 'max': 0.314897727491617}","{'n': 5, 'mean': 0.2534402, 'p50': 0.236671, 'p95': 0.32807539999999996, 'p99': 0.34344068, 'max': 0.347282}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0002791202496151514, 'p50': 0.0002791202496151514, 'p95': 0.0002791202496151514, 'p99': 0.0002791202496151514, 'max': 0.0002791202496151514}","{'n': 5, 'mean': 0.0003047112639361902, 'p50': 0.0003047112639361902, 'p95': 0.0003047112639361902, 'p99': 0.0003047112639361902, 'max': 0.0003047112639361902}","{'n': 5, 'mean': 0.9759090413706415, 'p50': 0.9759090413706415, 'p95': 0.9759090413706415, 'p99': 0.9759090413706415, 'max': 0.9759090413706415}","{'n': 5, 'mean': 0.28406180000000003, 'p50': 0.236602, 'p95': 0.48641739999999994, 'p99': 0.5340786799999999, 'max': 0.545994}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2231342761038576e-07, 'p50': 1.2231342761038576e-07, 'p95': 1.2231342761038576e-07, 'p99': 1.2231342761038576e-07, 'max': 1.2231342761038576e-07}","{'n': 5, 'mean': 5.083632357527693e-07, 'p50': 5.083632357527693e-07, 'p95': 5.083632357527693e-07, 'p99': 5.083632357527693e-07, 'max': 5.083632357527693e-07}","{'n': 5, 'mean': 0.314897727491617, 'p50': 0.314897727491617, 'p95': 0.314897727491617, 'p99': 0.314897727491617, 'max': 0.314897727491617}","{'n': 5, 'mean': 0.339444, 'p50': 0.296285, 'p95': 0.4657832, 'p99': 0.46578944, 'max': 0.465791}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0002791202496151514, 'p50': 0.0002791202496151514, 'p95': 0.0002791202496151514, 'p99': 0.0002791202496151514, 'max': 0.0002791202496151514}","{'n': 5, 'mean': 0.0003047112639361902, 'p50': 0.0003047112639361902, 'p95': 0.0003047112639361902, 'p99': 0.0003047112639361902, 'max': 0.0003047112639361902}","{'n': 5, 'mean': 0.9759090413706415, 'p50': 0.9759090413706415, 'p95': 0.9759090413706415, 'p99': 0.9759090413706415, 'max': 0.9759090413706415}","{'n': 5, 'mean': 0.329057, 'p50': 0.307622, 'p95': 0.493071, 'p99': 0.5036494, 'max': 0.506294}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 1.1985108505985416e-05, 'p50': 1.1985108505985416e-05, 'p95': 1.1985108505985416e-05, 'p99': 1.1985108505985416e-05, 'max': 1.1985108505985416e-05}","{'n': 1, 'mean': 1.2642611709735305e-05, 'p50': 1.2642611709735305e-05, 'p95': 1.2642611709735305e-05, 'p99': 1.2642611709735305e-05, 'max': 1.2642611709735305e-05}","{'n': 1, 'mean': 0.19812753999923238, 'p50': 0.19812753999923238, 'p95': 0.19812753999923238, 'p99': 0.19812753999923238, 'max': 0.19812753999923238}","{'n': 1, 'mean': 10.806394, 'p50': 10.806394, 'p95': 10.806394, 'p99': 10.806394, 'max': 10.806394}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.00014196462601387736, 'p50': 0.00014196462601387736, 'p95': 0.00014196462601387736, 'p99': 0.00014196462601387736, 'max': 0.00014196462601387736}","{'n': 1, 'mean': 0.00031955120214993883, 'p50': 0.00031955120214993883, 'p95': 0.00031955120214993883, 'p99': 0.00031955120214993883, 'max': 0.00031955120214993883}","{'n': 1, 'mean': 0.19510738603949865, 'p50': 0.19510738603949865, 'p95': 0.19510738603949865, 'p99': 0.19510738603949865, 'max': 0.19510738603949865}","{'n': 1, 'mean': 0.559397, 'p50': 0.559397, 'p95': 0.559397, 'p99': 0.559397, 'max': 0.559397}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_13_candidate_04_L1_dls_prediction.json
