robot,run_id,uid,family,method,repeat,complete,complete_within_20ms,total_latency_ns,source
panda,trajectory_06_trac_task_20ms_r0,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_20ms,0,True,True,32339101,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_20ms_r0.jsonl.gz
panda,trajectory_06_trac_task_20ms_r1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_20ms,1,True,True,27789913,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_20ms_r1.jsonl.gz
panda,trajectory_06_trac_task_20ms_r2,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_20ms,2,True,True,34057152,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_20ms_r2.jsonl.gz
panda,trajectory_06_trac_task_5ms_r0,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_5ms,0,True,True,32408341,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_5ms_r0.jsonl.gz
panda,trajectory_06_trac_task_5ms_r1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_5ms,1,True,True,32455389,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_5ms_r1.jsonl.gz
panda,trajectory_06_trac_task_5ms_r2,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trac_task_5ms,2,True,True,33559058,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_06_trac_task_5ms_r2.jsonl.gz
panda,trajectory_07_dls_strict_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,dls_strict,0,True,True,140324671,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_dls_strict_r0.jsonl.gz
panda,trajectory_07_dls_task_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,dls_task,0,True,True,80528310,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_dls_task_r0.jsonl.gz
panda,trajectory_07_trac_strict_20ms_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_20ms,0,True,True,38138191,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_07_trac_strict_20ms_r1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_20ms,1,True,True,37331846,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_07_trac_strict_20ms_r2,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_20ms,2,True,True,32202690,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_07_trac_strict_5ms_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_5ms,0,True,True,35350928,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_07_trac_strict_5ms_r1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_5ms,1,True,True,27336629,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_07_trac_strict_5ms_r2,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_strict_5ms,2,True,True,33730551,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_07_trac_task_20ms_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_20ms,0,True,True,25905835,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_20ms_r0.jsonl.gz
panda,trajectory_07_trac_task_20ms_r1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_20ms,1,True,True,36943929,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_20ms_r1.jsonl.gz
panda,trajectory_07_trac_task_20ms_r2,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_20ms,2,True,True,33651652,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_20ms_r2.jsonl.gz
panda,trajectory_07_trac_task_5ms_r0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_5ms,0,True,True,26437347,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_5ms_r0.jsonl.gz
panda,trajectory_07_trac_task_5ms_r1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_5ms,1,True,True,27931599,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_5ms_r1.jsonl.gz
panda,trajectory_07_trac_task_5ms_r2,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_5ms,2,True,True,27064648,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_07_trac_task_5ms_r2.jsonl.gz
panda,trajectory_08_dls_strict_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,dls_strict,0,True,True,144275831,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_dls_strict_r0.jsonl.gz
panda,trajectory_08_dls_task_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,dls_task,0,True,True,94619864,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_dls_task_r0.jsonl.gz
panda,trajectory_08_trac_strict_20ms_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_20ms,0,True,True,33920501,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_08_trac_strict_20ms_r1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_20ms,1,True,True,35156789,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_08_trac_strict_20ms_r2,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_20ms,2,True,True,29131665,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_08_trac_strict_5ms_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_5ms,0,True,True,33286642,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_08_trac_strict_5ms_r1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_5ms,1,True,True,37544528,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_08_trac_strict_5ms_r2,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_strict_5ms,2,True,True,36962305,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_08_trac_task_20ms_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_20ms,0,True,True,32222102,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_20ms_r0.jsonl.gz
panda,trajectory_08_trac_task_20ms_r1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_20ms,1,True,True,26402262,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_20ms_r1.jsonl.gz
panda,trajectory_08_trac_task_20ms_r2,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_20ms,2,True,True,34855945,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_20ms_r2.jsonl.gz
panda,trajectory_08_trac_task_5ms_r0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_5ms,0,True,True,36159992,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_5ms_r0.jsonl.gz
panda,trajectory_08_trac_task_5ms_r1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_5ms,1,True,True,30991489,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_5ms_r1.jsonl.gz
panda,trajectory_08_trac_task_5ms_r2,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trac_task_5ms,2,True,True,32883486,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_08_trac_task_5ms_r2.jsonl.gz
panda,trajectory_09_dls_strict_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,dls_strict,0,True,True,140308537,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_dls_strict_r0.jsonl.gz
panda,trajectory_09_dls_task_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,dls_task,0,True,True,91912144,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_dls_task_r0.jsonl.gz
panda,trajectory_09_trac_strict_20ms_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_20ms,0,True,True,37176975,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_09_trac_strict_20ms_r1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_20ms,1,True,True,33584709,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_09_trac_strict_20ms_r2,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_20ms,2,True,True,31443060,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_09_trac_strict_5ms_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_5ms,0,True,True,33447319,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_09_trac_strict_5ms_r1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_5ms,1,True,True,36334452,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_09_trac_strict_5ms_r2,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_strict_5ms,2,True,False,80468462,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_09_trac_task_20ms_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_20ms,0,True,True,34005211,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_20ms_r0.jsonl.gz
panda,trajectory_09_trac_task_20ms_r1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_20ms,1,True,True,31129479,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_20ms_r1.jsonl.gz
panda,trajectory_09_trac_task_20ms_r2,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_20ms,2,True,True,26367941,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_20ms_r2.jsonl.gz
panda,trajectory_09_trac_task_5ms_r0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_5ms,0,True,True,33035154,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_5ms_r0.jsonl.gz
panda,trajectory_09_trac_task_5ms_r1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_5ms,1,True,True,37205184,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_5ms_r1.jsonl.gz
panda,trajectory_09_trac_task_5ms_r2,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trac_task_5ms,2,True,True,31725890,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_09_trac_task_5ms_r2.jsonl.gz
panda,trajectory_10_dls_strict_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,dls_strict,0,True,True,433354018,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_dls_strict_r0.jsonl.gz
panda,trajectory_10_dls_task_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,dls_task,0,True,True,88457311,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_dls_task_r0.jsonl.gz
panda,trajectory_10_trac_strict_20ms_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_20ms,0,False,False,1650856841,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_10_trac_strict_20ms_r1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_20ms,1,False,False,1653304732,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_10_trac_strict_20ms_r2,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_20ms,2,False,False,1653094610,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_10_trac_strict_5ms_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_5ms,0,False,False,438171070,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_10_trac_strict_5ms_r1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_5ms,1,False,False,441403404,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_10_trac_strict_5ms_r2,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_strict_5ms,2,False,False,436246394,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_10_trac_task_20ms_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_20ms,0,True,True,33562265,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_20ms_r0.jsonl.gz
panda,trajectory_10_trac_task_20ms_r1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_20ms,1,True,True,33041865,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_20ms_r1.jsonl.gz
panda,trajectory_10_trac_task_20ms_r2,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_20ms,2,True,True,32485379,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_20ms_r2.jsonl.gz
panda,trajectory_10_trac_task_5ms_r0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_5ms,0,True,True,30138790,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_5ms_r0.jsonl.gz
panda,trajectory_10_trac_task_5ms_r1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_5ms,1,True,True,29705202,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_5ms_r1.jsonl.gz
panda,trajectory_10_trac_task_5ms_r2,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trac_task_5ms,2,True,True,30317452,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_10_trac_task_5ms_r2.jsonl.gz
panda,trajectory_11_dls_strict_r0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,dls_strict,0,True,True,572936360,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_dls_strict_r0.jsonl.gz
panda,trajectory_11_dls_task_r0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,dls_task,0,True,True,100663223,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_dls_task_r0.jsonl.gz
panda,trajectory_11_trac_strict_20ms_r0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_20ms,0,True,True,32889080,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_11_trac_strict_20ms_r1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_20ms,1,True,True,32053069,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_11_trac_strict_20ms_r2,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_20ms,2,True,True,34617022,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_11_trac_strict_5ms_r0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_5ms,0,True,True,36051041,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_11_trac_strict_5ms_r1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_5ms,1,True,True,27649552,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_11_trac_strict_5ms_r2,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_strict_5ms,2,True,True,37683466,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_11_trac_task_20ms_r0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_task_20ms,0,True,True,29143310,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_task_20ms_r0.jsonl.gz
panda,trajectory_11_trac_task_20ms_r1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_task_20ms,1,True,True,32451725,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_task_20ms_r1.jsonl.gz
panda,trajectory_11_trac_task_20ms_r2,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trac_task_20ms,2,True,True,34051300,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_11_trac_task_20ms_r2.jsonl.gz
