uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat,condition
0c62c4dd0ec2d5a9281f3ddd46b14417447d048f00149118d0d50b09b691a745,relative,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,regular,0.0,1.0,1.0,283046.3333333333,"[true,true,true]",nominal
0c95ebc8ffecf8fc9150fc5d1ffb15c034b4e813220a2518341510990ad85206,direct_sqp,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,regular,0.95,1.0,1.0,1951758.6666666667,"[true,true,true]",nominal
0c95ebc8ffecf8fc9150fc5d1ffb15c034b4e813220a2518341510990ad85206,eta010,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,regular,0.95,1.0,1.0,302525.3333333333,"[true,true,true]",nominal
0c95ebc8ffecf8fc9150fc5d1ffb15c034b4e813220a2518341510990ad85206,eta050,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,regular,0.95,1.0,1.0,288425.6666666667,"[true,true,true]",nominal
0c95ebc8ffecf8fc9150fc5d1ffb15c034b4e813220a2518341510990ad85206,gn,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,regular,0.95,1.0,1.0,302959.3333333333,"[true,true,true]",nominal
0c95ebc8ffecf8fc9150fc5d1ffb15c034b4e813220a2518341510990ad85206,relative,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,regular,0.95,1.0,1.0,295443.3333333333,"[true,true,true]",nominal
0c9b6895ad235bef31c3f0320cd8e5c2b54afb4e806f2e822fe03476cf0190b0,direct_sqp,panda,2d98976f97d2217cf4f35bf2f87f7c6a5fb90dbe3e9b07f35ff17bb05b577b9e,near_singular,regular,0.0,1.0,1.0,1437957.3333333333,"[true,true,true]",nominal
0c9b6895ad235bef31c3f0320cd8e5c2b54afb4e806f2e822fe03476cf0190b0,eta010,panda,2d98976f97d2217cf4f35bf2f87f7c6a5fb90dbe3e9b07f35ff17bb05b577b9e,near_singular,regular,0.0,1.0,1.0,276241.0,"[true,true,true]",nominal
0c9b6895ad235bef31c3f0320cd8e5c2b54afb4e806f2e822fe03476cf0190b0,eta050,panda,2d98976f97d2217cf4f35bf2f87f7c6a5fb90dbe3e9b07f35ff17bb05b577b9e,near_singular,regular,0.0,1.0,1.0,288069.6666666667,"[true,true,true]",nominal
0c9b6895ad235bef31c3f0320cd8e5c2b54afb4e806f2e822fe03476cf0190b0,gn,panda,2d98976f97d2217cf4f35bf2f87f7c6a5fb90dbe3e9b07f35ff17bb05b577b9e,near_singular,regular,0.0,1.0,1.0,301680.6666666667,"[true,true,true]",nominal
0c9b6895ad235bef31c3f0320cd8e5c2b54afb4e806f2e822fe03476cf0190b0,relative,panda,2d98976f97d2217cf4f35bf2f87f7c6a5fb90dbe3e9b07f35ff17bb05b577b9e,near_singular,regular,0.0,1.0,1.0,275803.6666666667,"[true,true,true]",nominal
0cea9bedd7fbff46b29d8e60afcef621b4f9da1d41343bd1b82f0204286dd8d6,direct_sqp,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.95,1.0,1.0,2254121.0,"[true,true,true]",nominal
0cea9bedd7fbff46b29d8e60afcef621b4f9da1d41343bd1b82f0204286dd8d6,eta010,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.95,1.0,1.0,290702.0,"[true,true,true]",nominal
0cea9bedd7fbff46b29d8e60afcef621b4f9da1d41343bd1b82f0204286dd8d6,eta050,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.95,1.0,1.0,300119.3333333333,"[true,true,true]",nominal
0cea9bedd7fbff46b29d8e60afcef621b4f9da1d41343bd1b82f0204286dd8d6,gn,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.95,1.0,1.0,334686.3333333333,"[true,true,true]",nominal
0cea9bedd7fbff46b29d8e60afcef621b4f9da1d41343bd1b82f0204286dd8d6,relative,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.95,1.0,1.0,290683.3333333333,"[true,true,true]",nominal
0d98cd8c3e08291106563b4e8060e7aa84d6b1697bd7e393eb774d0022c4cf92,direct_sqp,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,regular,0.5,1.0,1.0,1187407.6666666667,"[true,true,true]",nominal
0d98cd8c3e08291106563b4e8060e7aa84d6b1697bd7e393eb774d0022c4cf92,eta010,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,regular,0.5,1.0,1.0,286662.6666666667,"[true,true,true]",nominal
0d98cd8c3e08291106563b4e8060e7aa84d6b1697bd7e393eb774d0022c4cf92,eta050,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,regular,0.5,1.0,1.0,285914.6666666667,"[true,true,true]",nominal
0d98cd8c3e08291106563b4e8060e7aa84d6b1697bd7e393eb774d0022c4cf92,gn,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,regular,0.5,1.0,1.0,319275.3333333333,"[true,true,true]",nominal
0d98cd8c3e08291106563b4e8060e7aa84d6b1697bd7e393eb774d0022c4cf92,relative,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,regular,0.5,1.0,1.0,291800.3333333333,"[true,true,true]",nominal
0dd88a4620d65602829501cd3495885d48299ba526f2d1877fc2e08ff71c7b9c,direct_sqp,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.0,1.0,1.0,2924200.0,"[true,true,true]",nominal
0dd88a4620d65602829501cd3495885d48299ba526f2d1877fc2e08ff71c7b9c,eta010,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.0,1.0,1.0,360306.3333333333,"[true,true,true]",nominal
0dd88a4620d65602829501cd3495885d48299ba526f2d1877fc2e08ff71c7b9c,eta050,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.0,1.0,1.0,354607.6666666667,"[true,true,true]",nominal
0dd88a4620d65602829501cd3495885d48299ba526f2d1877fc2e08ff71c7b9c,gn,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.0,1.0,1.0,395102.6666666667,"[true,true,true]",nominal
0dd88a4620d65602829501cd3495885d48299ba526f2d1877fc2e08ff71c7b9c,relative,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.0,1.0,1.0,371950.6666666667,"[true,true,true]",nominal
0ded40e133ef8b3c3590791cdb80e0b6b6b714e93ee6151ce31cfb35651907c2,direct_sqp,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.95,1.0,1.0,2251660.0,"[true,true,true]",nominal
0ded40e133ef8b3c3590791cdb80e0b6b6b714e93ee6151ce31cfb35651907c2,eta010,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.95,1.0,1.0,331190.6666666667,"[true,true,true]",nominal
0ded40e133ef8b3c3590791cdb80e0b6b6b714e93ee6151ce31cfb35651907c2,eta050,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.95,1.0,1.0,328919.3333333333,"[true,true,true]",nominal
0ded40e133ef8b3c3590791cdb80e0b6b6b714e93ee6151ce31cfb35651907c2,gn,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.95,1.0,1.0,341834.0,"[true,true,true]",nominal
0ded40e133ef8b3c3590791cdb80e0b6b6b714e93ee6151ce31cfb35651907c2,relative,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.95,1.0,1.0,311885.0,"[true,true,true]",nominal
0e9de8baeeffc2bb10cde04ec5e50412b744905e88c7242bc921e1614ca673c4,direct_sqp,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.95,1.0,1.0,2774205.6666666665,"[true,true,true]",nominal
0e9de8baeeffc2bb10cde04ec5e50412b744905e88c7242bc921e1614ca673c4,eta010,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.95,1.0,1.0,508382.6666666667,"[true,true,true]",nominal
0e9de8baeeffc2bb10cde04ec5e50412b744905e88c7242bc921e1614ca673c4,eta050,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.95,1.0,1.0,531432.0,"[true,true,true]",nominal
0e9de8baeeffc2bb10cde04ec5e50412b744905e88c7242bc921e1614ca673c4,gn,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.95,1.0,1.0,499249.3333333333,"[true,true,true]",nominal
0e9de8baeeffc2bb10cde04ec5e50412b744905e88c7242bc921e1614ca673c4,relative,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.95,1.0,1.0,505561.6666666667,"[true,true,true]",nominal
0eb9f81babe1d5750e9692d74b21a9034a5e96af10a908135b520ed2de00f5a9,direct_sqp,panda,02aa575800827e0631698ef6a344c7e5d81c6a856c469d6047ee9061de329cf8,near_limit,high_utilization,0.0,1.0,1.0,2391901.6666666665,"[true,true,true]",nominal
0eb9f81babe1d5750e9692d74b21a9034a5e96af10a908135b520ed2de00f5a9,eta010,panda,02aa575800827e0631698ef6a344c7e5d81c6a856c469d6047ee9061de329cf8,near_limit,high_utilization,0.0,1.0,1.0,550284.6666666666,"[true,true,true]",nominal
0eb9f81babe1d5750e9692d74b21a9034a5e96af10a908135b520ed2de00f5a9,eta050,panda,02aa575800827e0631698ef6a344c7e5d81c6a856c469d6047ee9061de329cf8,near_limit,high_utilization,0.0,1.0,1.0,522142.0,"[true,true,true]",nominal
0eb9f81babe1d5750e9692d74b21a9034a5e96af10a908135b520ed2de00f5a9,gn,panda,02aa575800827e0631698ef6a344c7e5d81c6a856c469d6047ee9061de329cf8,near_limit,high_utilization,0.0,1.0,1.0,517562.6666666667,"[true,true,true]",nominal
0eb9f81babe1d5750e9692d74b21a9034a5e96af10a908135b520ed2de00f5a9,relative,panda,02aa575800827e0631698ef6a344c7e5d81c6a856c469d6047ee9061de329cf8,near_limit,high_utilization,0.0,1.0,1.0,537986.0,"[true,true,true]",nominal
0ec2acff459a5f178aa50411f80ddf087d4e742d9ba02ff6cebf514952a90c95,direct_sqp,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.0,1.0,1.0,2284941.3333333335,"[true,true,true]",nominal
0ec2acff459a5f178aa50411f80ddf087d4e742d9ba02ff6cebf514952a90c95,eta010,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.0,1.0,1.0,285877.6666666667,"[true,true,true]",nominal
0ec2acff459a5f178aa50411f80ddf087d4e742d9ba02ff6cebf514952a90c95,eta050,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.0,1.0,1.0,284836.3333333333,"[true,true,true]",nominal
0ec2acff459a5f178aa50411f80ddf087d4e742d9ba02ff6cebf514952a90c95,gn,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.0,1.0,1.0,309952.6666666667,"[true,true,true]",nominal
0ec2acff459a5f178aa50411f80ddf087d4e742d9ba02ff6cebf514952a90c95,relative,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,high_utilization,0.0,1.0,1.0,282483.6666666667,"[true,true,true]",nominal
0f3d3abe9218dca4ae1a8b16135ab2a0e878fa684197e769a59b34cc2b057cac,direct_sqp,panda,a1b6580b2774a40ff6f2596067a6c281becb75ec597dddb3bba15cd2d93e91d2,near_limit,multijoint_boundary,0.0,1.0,1.0,2372663.3333333335,"[true,true,true]",nominal
0f3d3abe9218dca4ae1a8b16135ab2a0e878fa684197e769a59b34cc2b057cac,eta010,panda,a1b6580b2774a40ff6f2596067a6c281becb75ec597dddb3bba15cd2d93e91d2,near_limit,multijoint_boundary,0.0,1.0,1.0,513286.6666666667,"[true,true,true]",nominal
0f3d3abe9218dca4ae1a8b16135ab2a0e878fa684197e769a59b34cc2b057cac,eta050,panda,a1b6580b2774a40ff6f2596067a6c281becb75ec597dddb3bba15cd2d93e91d2,near_limit,multijoint_boundary,0.0,1.0,1.0,512951.0,"[true,true,true]",nominal
0f3d3abe9218dca4ae1a8b16135ab2a0e878fa684197e769a59b34cc2b057cac,gn,panda,a1b6580b2774a40ff6f2596067a6c281becb75ec597dddb3bba15cd2d93e91d2,near_limit,multijoint_boundary,0.0,1.0,1.0,511091.3333333333,"[true,true,true]",nominal
0f3d3abe9218dca4ae1a8b16135ab2a0e878fa684197e769a59b34cc2b057cac,relative,panda,a1b6580b2774a40ff6f2596067a6c281becb75ec597dddb3bba15cd2d93e91d2,near_limit,multijoint_boundary,0.0,1.0,1.0,522663.0,"[true,true,true]",nominal
0f94cd57589605e5f64485317483daa5f3db20dd34d639ca9a4fb5cb69d5077a,direct_sqp,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,regular,0.95,1.0,1.0,1534777.0,"[true,true,true]",nominal
0f94cd57589605e5f64485317483daa5f3db20dd34d639ca9a4fb5cb69d5077a,eta010,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,regular,0.95,1.0,1.0,287657.3333333333,"[true,true,true]",nominal
0f94cd57589605e5f64485317483daa5f3db20dd34d639ca9a4fb5cb69d5077a,eta050,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,regular,0.95,1.0,1.0,285856.3333333333,"[true,true,true]",nominal
0f94cd57589605e5f64485317483daa5f3db20dd34d639ca9a4fb5cb69d5077a,gn,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,regular,0.95,1.0,1.0,301228.6666666667,"[true,true,true]",nominal
0f94cd57589605e5f64485317483daa5f3db20dd34d639ca9a4fb5cb69d5077a,relative,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,regular,0.95,1.0,1.0,297716.6666666667,"[true,true,true]",nominal
1097df74e30669dc845f1040a1c8bd5131e627ef6331e14cc40bd23ec485a18a,direct_sqp,panda,c2d3178e8eafcb85f18544564ea1d94ef444b5c507deac247ac96184273ed1c3,near_limit,multijoint_boundary,0.0,1.0,1.0,2346410.3333333335,"[true,true,true]",nominal
1097df74e30669dc845f1040a1c8bd5131e627ef6331e14cc40bd23ec485a18a,eta010,panda,c2d3178e8eafcb85f18544564ea1d94ef444b5c507deac247ac96184273ed1c3,near_limit,multijoint_boundary,0.0,1.0,1.0,552269.3333333334,"[true,true,true]",nominal
1097df74e30669dc845f1040a1c8bd5131e627ef6331e14cc40bd23ec485a18a,eta050,panda,c2d3178e8eafcb85f18544564ea1d94ef444b5c507deac247ac96184273ed1c3,near_limit,multijoint_boundary,0.0,1.0,1.0,570462.0,"[true,true,true]",nominal
1097df74e30669dc845f1040a1c8bd5131e627ef6331e14cc40bd23ec485a18a,gn,panda,c2d3178e8eafcb85f18544564ea1d94ef444b5c507deac247ac96184273ed1c3,near_limit,multijoint_boundary,0.0,1.0,1.0,550589.6666666666,"[true,true,true]",nominal
1097df74e30669dc845f1040a1c8bd5131e627ef6331e14cc40bd23ec485a18a,relative,panda,c2d3178e8eafcb85f18544564ea1d94ef444b5c507deac247ac96184273ed1c3,near_limit,multijoint_boundary,0.0,1.0,1.0,574998.3333333334,"[true,true,true]",nominal
12896323bc0256d5536d7105927774d13ac6462e4f433650ddd3361c0990c194,direct_sqp,panda,575647466aee94ae95029e8db7a292d50a6656eabaeeca73ffb095bb5f3f5d31,near_limit,high_utilization,0.0,1.0,1.0,2345166.0,"[true,true,true]",nominal
12896323bc0256d5536d7105927774d13ac6462e4f433650ddd3361c0990c194,eta010,panda,575647466aee94ae95029e8db7a292d50a6656eabaeeca73ffb095bb5f3f5d31,near_limit,high_utilization,0.0,1.0,1.0,382925.3333333333,"[true,true,true]",nominal
12896323bc0256d5536d7105927774d13ac6462e4f433650ddd3361c0990c194,eta050,panda,575647466aee94ae95029e8db7a292d50a6656eabaeeca73ffb095bb5f3f5d31,near_limit,high_utilization,0.0,1.0,1.0,367820.0,"[true,true,true]",nominal
12896323bc0256d5536d7105927774d13ac6462e4f433650ddd3361c0990c194,gn,panda,575647466aee94ae95029e8db7a292d50a6656eabaeeca73ffb095bb5f3f5d31,near_limit,high_utilization,0.0,1.0,1.0,402106.3333333333,"[true,true,true]",nominal
12896323bc0256d5536d7105927774d13ac6462e4f433650ddd3361c0990c194,relative,panda,575647466aee94ae95029e8db7a292d50a6656eabaeeca73ffb095bb5f3f5d31,near_limit,high_utilization,0.0,1.0,1.0,385776.6666666667,"[true,true,true]",nominal
1431e45eeed59976aefaa8b45fbbbd2b70168df21b4719bd93cb69cb74c31184,direct_sqp,panda,1903787ea4769815dbe05d5e7619885fab720230b509e61fab21d008b0f11a17,ordinary,high_utilization,0.0,1.0,1.0,2451492.0,"[true,true,true]",nominal
1431e45eeed59976aefaa8b45fbbbd2b70168df21b4719bd93cb69cb74c31184,eta010,panda,1903787ea4769815dbe05d5e7619885fab720230b509e61fab21d008b0f11a17,ordinary,high_utilization,0.0,1.0,1.0,468177.0,"[true,true,true]",nominal
1431e45eeed59976aefaa8b45fbbbd2b70168df21b4719bd93cb69cb74c31184,eta050,panda,1903787ea4769815dbe05d5e7619885fab720230b509e61fab21d008b0f11a17,ordinary,high_utilization,0.0,1.0,1.0,468977.3333333333,"[true,true,true]",nominal
1431e45eeed59976aefaa8b45fbbbd2b70168df21b4719bd93cb69cb74c31184,gn,panda,1903787ea4769815dbe05d5e7619885fab720230b509e61fab21d008b0f11a17,ordinary,high_utilization,0.0,1.0,1.0,460123.3333333333,"[true,true,true]",nominal
1431e45eeed59976aefaa8b45fbbbd2b70168df21b4719bd93cb69cb74c31184,relative,panda,1903787ea4769815dbe05d5e7619885fab720230b509e61fab21d008b0f11a17,ordinary,high_utilization,0.0,1.0,1.0,475631.6666666667,"[true,true,true]",nominal
14450d27cc8f8389f17f09f90f51bd0b46185de0b21591d55f7da9694b53ea96,direct_sqp,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,multijoint_boundary,0.5,1.0,1.0,2594173.6666666665,"[true,true,true]",nominal
14450d27cc8f8389f17f09f90f51bd0b46185de0b21591d55f7da9694b53ea96,eta010,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,multijoint_boundary,0.5,1.0,1.0,520691.6666666667,"[true,true,true]",nominal
14450d27cc8f8389f17f09f90f51bd0b46185de0b21591d55f7da9694b53ea96,eta050,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,multijoint_boundary,0.5,1.0,1.0,512168.0,"[true,true,true]",nominal
14450d27cc8f8389f17f09f90f51bd0b46185de0b21591d55f7da9694b53ea96,gn,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,multijoint_boundary,0.5,1.0,1.0,513234.6666666667,"[true,true,true]",nominal
14450d27cc8f8389f17f09f90f51bd0b46185de0b21591d55f7da9694b53ea96,relative,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,multijoint_boundary,0.5,1.0,1.0,515713.0,"[true,true,true]",nominal
14b3f32abd479a94f47d3ef181d1e106a8ed5582c4ebf9cd1fdfe9afa38eb0a9,direct_sqp,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.95,1.0,1.0,2275683.3333333335,"[true,true,true]",nominal
14b3f32abd479a94f47d3ef181d1e106a8ed5582c4ebf9cd1fdfe9afa38eb0a9,eta010,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.95,1.0,1.0,450635.6666666667,"[true,true,true]",nominal
14b3f32abd479a94f47d3ef181d1e106a8ed5582c4ebf9cd1fdfe9afa38eb0a9,eta050,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.95,1.0,1.0,446123.0,"[true,true,true]",nominal
14b3f32abd479a94f47d3ef181d1e106a8ed5582c4ebf9cd1fdfe9afa38eb0a9,gn,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.95,1.0,1.0,440508.6666666667,"[true,true,true]",nominal
14b3f32abd479a94f47d3ef181d1e106a8ed5582c4ebf9cd1fdfe9afa38eb0a9,relative,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.95,1.0,1.0,448847.0,"[true,true,true]",nominal
158a71d166b12eb4a11f3eec8f6f08535f7e0c697340820fdef0cb90cc315090,direct_sqp,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.95,1.0,1.0,1349074.6666666667,"[true,true,true]",nominal
158a71d166b12eb4a11f3eec8f6f08535f7e0c697340820fdef0cb90cc315090,eta010,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.95,1.0,1.0,286452.6666666667,"[true,true,true]",nominal
158a71d166b12eb4a11f3eec8f6f08535f7e0c697340820fdef0cb90cc315090,eta050,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.95,1.0,1.0,269581.3333333333,"[true,true,true]",nominal
158a71d166b12eb4a11f3eec8f6f08535f7e0c697340820fdef0cb90cc315090,gn,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.95,1.0,1.0,297505.0,"[true,true,true]",nominal
158a71d166b12eb4a11f3eec8f6f08535f7e0c697340820fdef0cb90cc315090,relative,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.95,1.0,1.0,271033.3333333333,"[true,true,true]",nominal
183f8ad8bc36a40552bd4e8e2edca02d9b4a18ce7bb62df5e906ca1f9c6c81f9,direct_sqp,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.95,1.0,1.0,1230571.6666666667,"[true,true,true]",nominal
183f8ad8bc36a40552bd4e8e2edca02d9b4a18ce7bb62df5e906ca1f9c6c81f9,eta010,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.95,1.0,1.0,284935.3333333333,"[true,true,true]",nominal
183f8ad8bc36a40552bd4e8e2edca02d9b4a18ce7bb62df5e906ca1f9c6c81f9,eta050,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.95,1.0,1.0,286308.6666666667,"[true,true,true]",nominal
183f8ad8bc36a40552bd4e8e2edca02d9b4a18ce7bb62df5e906ca1f9c6c81f9,gn,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.95,1.0,1.0,301911.0,"[true,true,true]",nominal
183f8ad8bc36a40552bd4e8e2edca02d9b4a18ce7bb62df5e906ca1f9c6c81f9,relative,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.95,1.0,1.0,285026.6666666667,"[true,true,true]",nominal
19d60eb9fdd43322a5e6c5de3b39e955c0a33ac2deaaf1ac308c953fb7df96fb,direct_sqp,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,high_utilization,0.0,1.0,1.0,2232695.0,"[true,true,true]",nominal
19d60eb9fdd43322a5e6c5de3b39e955c0a33ac2deaaf1ac308c953fb7df96fb,eta010,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,high_utilization,0.0,1.0,1.0,496045.3333333333,"[true,true,true]",nominal
19d60eb9fdd43322a5e6c5de3b39e955c0a33ac2deaaf1ac308c953fb7df96fb,eta050,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,high_utilization,0.0,1.0,1.0,491176.6666666667,"[true,true,true]",nominal
19d60eb9fdd43322a5e6c5de3b39e955c0a33ac2deaaf1ac308c953fb7df96fb,gn,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,high_utilization,0.0,1.0,1.0,501130.3333333333,"[true,true,true]",nominal
19d60eb9fdd43322a5e6c5de3b39e955c0a33ac2deaaf1ac308c953fb7df96fb,relative,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,high_utilization,0.0,1.0,1.0,509781.0,"[true,true,true]",nominal
1aa8c14a14d2f247b020b60356579b77aaacae4bef294920490b5cf993c734f0,direct_sqp,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,2126364.6666666665,"[true,true,true]",nominal
1aa8c14a14d2f247b020b60356579b77aaacae4bef294920490b5cf993c734f0,eta010,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,547003.0,"[true,true,true]",nominal
1aa8c14a14d2f247b020b60356579b77aaacae4bef294920490b5cf993c734f0,eta050,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,537270.0,"[true,true,true]",nominal
1aa8c14a14d2f247b020b60356579b77aaacae4bef294920490b5cf993c734f0,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,513089.0,"[true,true,true]",nominal
1aa8c14a14d2f247b020b60356579b77aaacae4bef294920490b5cf993c734f0,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,549383.0,"[true,true,true]",nominal
